Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1659807300025044992,@alx ?? to the simulators,Elon Musk,elonmusk,2023-05-20T06:24:32.000Z,Sat May 20 06:24:32 +0000 2023,8343,514,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659807072647626752,@GenuineJack @NateSilver538 ??????,Elon Musk,elonmusk,2023-05-20T06:23:38.000Z,Sat May 20 06:23:38 +0000 2023,1212,48,qme,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,2,,,,,
1659806578864734208,@NateSilver538 !,Elon Musk,elonmusk,2023-05-20T06:21:40.000Z,Sat May 20 06:21:40 +0000 2023,3040,159,qam,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659794190577057792,@SawyerMerritt Call the SWAT team on this one,Elon Musk,elonmusk,2023-05-20T05:32:27.000Z,Sat May 20 05:32:27 +0000 2023,18824,818,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659787541934112768,@krassenstein ??,Elon Musk,elonmusk,2023-05-20T05:06:02.000Z,Sat May 20 05:06:02 +0000 2023,2489,141,qme,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659787381262929920,"@jtdaugh @Jason Coming next week, along with pic in pic, so you can watch while scrolling",Elon Musk,elonmusk,2023-05-20T05:05:23.000Z,Sat May 20 05:05:23 +0000 2023,3658,198,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,2,,,,,
1659787247183597568,@Jason Nice,Elon Musk,elonmusk,2023-05-20T05:04:51.000Z,Sat May 20 05:04:51 +0000 2023,2718,144,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659786616637116417,@goth600 Same,Elon Musk,elonmusk,2023-05-20T05:02:21.000Z,Sat May 20 05:02:21 +0000 2023,3335,158,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659739495577833472,@lexfridman I recommend doing Twitter Spaces simultaneously and interacting with users dynamically while recording your podcast,Elon Musk,elonmusk,2023-05-20T01:55:06.000Z,Sat May 20 01:55:06 +0000 2023,16152,971,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659728614907338752,@MuskUniversity This is perhaps the most fundamental ratio defining technological progress,Elon Musk,elonmusk,2023-05-20T01:11:52.000Z,Sat May 20 01:11:52 +0000 2023,3381,261,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659726355511271430,Great statement by @votetimscott! https://t.co/zMy19ZQ36d,Elon Musk,elonmusk,2023-05-20T01:02:54.000Z,Sat May 20 01:02:54 +0000 2023,131759,19041,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,0,1,video,https://video.twimg.com/amplify_video/1659726291703312385/pl/eleA1XTcHkzPDZ3c.m3u8?tag=14&container=fmp4,,,
1659721963944964096,@WholeMarsBlog Some easy to fix bugs addressed in 11.4.2 that starts rolling out this weekend. Will address excess conservatism with narrow roads &amp; with lane changes in heavy traffic.,Elon Musk,elonmusk,2023-05-20T00:45:27.000Z,Sat May 20 00:45:27 +0000 2023,5556,428,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659680119215259648,@shellenberger The Washington Post has gone from questioning the state to being its propaganda mouthpiece. Pravda would be proud.,Elon Musk,elonmusk,2023-05-19T21:59:10.000Z,Fri May 19 21:59:10 +0000 2023,81645,14763,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659679603953369089,"RT @Starlink : Ending the digital divide requires making devices more accessible. 

Starlink kits are designed to include everything needed to connect. And they travel well too ???? https://t.co/MlTqKYmRoJ",Elon Musk,elonmusk,2023-05-19T21:57:07.000Z,Fri May 19 21:57:07 +0000 2023,0,0,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,,0,0,video,https://video.twimg.com/ext_tw_video/1659678185125208065/pu/vid/464x256/C87PFe8u1vsKPkQq.mp4?tag=12,,,
1659679224389836801,@AP Either back up your claims @AP with actual source data or retract your story,Elon Musk,elonmusk,2023-05-19T21:55:37.000Z,Fri May 19 21:55:37 +0000 2023,254819,30865,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,2,,,,,
1659678530836529153,RT @ehikian : https://t.co/3kyUjBEfDO,Elon Musk,elonmusk,2023-05-19T21:52:51.000Z,Fri May 19 21:52:51 +0000 2023,0,0,zxx,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,,0,0,video,https://video.twimg.com/amplify_video/1659670532474961920/vid/640x360/GFqn-95nxkgaN22I.mp4?tag=14,,,
1659651185396293632,@packyM ??,Elon Musk,elonmusk,2023-05-19T20:04:12.000Z,Fri May 19 20:04:12 +0000 2023,2376,131,qme,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659602548360351744,One hell of a plasma beam! https://t.co/y8uOTeFlsD,Elon Musk,elonmusk,2023-05-19T16:50:56.000Z,Fri May 19 16:50:56 +0000 2023,249183,21523,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://twitter.com/SpaceX/status/1659599720761950208 ,0,0,,,,,
1659601764503678976,@cb_doge ??,Elon Musk,elonmusk,2023-05-19T16:47:49.000Z,Fri May 19 16:47:49 +0000 2023,6661,308,qme,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659601596286902272,"RT @Starlink : Second-gen satellites represent a step forward in Starlink capability with key technologies to provide ~4x more capacity per satellite than earlier iterations.

This means Starlink can provide more bandwidth with increased reliability and connect millions of more people around… https://t.co/GbcNMfFmtR",Elon Musk,elonmusk,2023-05-19T16:47:09.000Z,Fri May 19 16:47:09 +0000 2023,0,0,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,https://twitter.com/i/web/status/1659579099436949504 ,0,0,,,,,
1659548416018399234,RT @SpaceX : Watch Falcon 9 launch the Iridium OneWeb mission to orbit › https://t.co/bJFjLCilmc https://t.co/MgVTD7Vu0j,Elon Musk,elonmusk,2023-05-19T13:15:49.000Z,Fri May 19 13:15:49 +0000 2023,0,0,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,http://spacex.com/launches https://twitter.com/i/broadcasts/1kvKpmOyRbPGE ,0,0,,,,,
1659444453143203842,RT @SpaceX : Watch Falcon 9 launch 22 @Starlink satellites to orbit › https://t.co/bJFjLCiTbK https://t.co/OaZDKjH1yT,Elon Musk,elonmusk,2023-05-19T06:22:43.000Z,Fri May 19 06:22:43 +0000 2023,0,0,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,http://spacex.com/launches https://twitter.com/i/broadcasts/1eaKbrvanLrKX ,0,1,,,,,
1659444442665762816,RT @SpaceX : Liftoff! https://t.co/c8hzT8pqnf,Elon Musk,elonmusk,2023-05-19T06:22:40.000Z,Fri May 19 06:22:40 +0000 2023,0,0,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,,0,0,video,https://video.twimg.com/amplify_video/1659443836459053057/vid/640x360/oigJJKltQSLrWFkt.mp4?tag=14,,,
1659439551440363521,@Austen Agreed,Elon Musk,elonmusk,2023-05-19T06:03:14.000Z,Fri May 19 06:03:14 +0000 2023,2262,126,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659438786810454022,@TitterDaily @mcuban Suggestions for improvement are welcome,Elon Musk,elonmusk,2023-05-19T06:00:12.000Z,Fri May 19 06:00:12 +0000 2023,3448,217,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,2,,,,,
1659437169168076800,@NoemiKhachian ??,Elon Musk,elonmusk,2023-05-19T05:53:46.000Z,Fri May 19 05:53:46 +0000 2023,2475,115,qme,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659436746801594373,@HelpfulNotes Community Notes will defend us from the deepfakes,Elon Musk,elonmusk,2023-05-19T05:52:05.000Z,Fri May 19 05:52:05 +0000 2023,27702,1063,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659433036532928513,@WholeMarsBlog ????,Elon Musk,elonmusk,2023-05-19T05:37:21.000Z,Fri May 19 05:37:21 +0000 2023,2697,100,qme,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659432625616957440,https://t.co/1QI79e1XTK,Elon Musk,elonmusk,2023-05-19T05:35:43.000Z,Fri May 19 05:35:43 +0000 2023,187091,17126,zxx,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/Fwd9LXIWIAIRknl.jpg,,,
1659419397327339521,I have spaceships,Elon Musk,elonmusk,2023-05-19T04:43:09.000Z,Fri May 19 04:43:09 +0000 2023,384495,25129,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,0,0,,,,,
1659418134166614018,"@scienceisstrat1 @garrytan @Jason @erikbryn @RoKhanna The Bay Area, of which, SF is a part",Elon Musk,elonmusk,2023-05-19T04:38:08.000Z,Fri May 19 04:38:08 +0000 2023,2138,119,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,5,,,,,
1659417652316581888,@GhibliGems Princess Mono Nokia,Elon Musk,elonmusk,2023-05-19T04:36:13.000Z,Fri May 19 04:36:13 +0000 2023,7659,398,lt,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659417257699688448,@BillyM2k @PicturesFoIder ??,Elon Musk,elonmusk,2023-05-19T04:34:39.000Z,Fri May 19 04:34:39 +0000 2023,7063,125,qme,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,2,,,,,
1659416748016148481,@stclairashley I use dark mode all the time,Elon Musk,elonmusk,2023-05-19T04:32:37.000Z,Fri May 19 04:32:37 +0000 2023,11443,569,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659411889191878656,@ExplainThisBob ??,Elon Musk,elonmusk,2023-05-19T04:13:19.000Z,Fri May 19 04:13:19 +0000 2023,2431,352,qme,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659411552900988928,"@realdeepakterra @alx Even were this absurd scenario true, my “bodyguards” being asleep instead of thwarting assassins would be of far greater concern to me than shortening my trip to the ??",Elon Musk,elonmusk,2023-05-19T04:11:59.000Z,Fri May 19 04:11:59 +0000 2023,5644,240,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,2,,,,,
1659410036462964739,@alx It reads well as comedy,Elon Musk,elonmusk,2023-05-19T04:05:57.000Z,Fri May 19 04:05:57 +0000 2023,10703,397,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659409716634697728,AI ?? https://t.co/U8b6ynMGrQ,Elon Musk,elonmusk,2023-05-19T04:04:41.000Z,Fri May 19 04:04:41 +0000 2023,204325,18832,und,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FwdoV5YWcAIkUtt.jpg,,,
1659409109878177793,@KojimaErgoSum @deepfates ??,Elon Musk,elonmusk,2023-05-19T04:02:16.000Z,Fri May 19 04:02:16 +0000 2023,638,25,qme,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,2,,,,,
1659404509209063430,@HelpfulNotes ????,Elon Musk,elonmusk,2023-05-19T03:43:59.000Z,Fri May 19 03:43:59 +0000 2023,1946,113,qme,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659403879593783297,@zerohedge ??,Elon Musk,elonmusk,2023-05-19T03:41:29.000Z,Fri May 19 03:41:29 +0000 2023,3071,139,qme,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659402771685097472,@shellenberger @galexybrane !!,Elon Musk,elonmusk,2023-05-19T03:37:05.000Z,Fri May 19 03:37:05 +0000 2023,6099,474,qam,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,2,,,,,
1659382755946274816,@LibertyCappy ??,Elon Musk,elonmusk,2023-05-19T02:17:33.000Z,Fri May 19 02:17:33 +0000 2023,2782,160,qme,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659381006187524097,@SmokeAwayyy Aargh … gets me every time,Elon Musk,elonmusk,2023-05-19T02:10:36.000Z,Fri May 19 02:10:36 +0000 2023,2117,133,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659380052415459329,@goth600 Nice,Elon Musk,elonmusk,2023-05-19T02:06:48.000Z,Fri May 19 02:06:48 +0000 2023,1357,76,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659379452822933505,"@EdKrassen It is essential to provide the full truth, or as close as possible, to the public, independent of political leanings",Elon Musk,elonmusk,2023-05-19T02:04:25.000Z,Fri May 19 02:04:25 +0000 2023,5670,628,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659373323707375617,RT @SpaceX : 3 Falcon 9 rockets on 3 SpaceX launch pads › https://t.co/bJFjLCiTbK https://t.co/TQK1wpcqhK,Elon Musk,elonmusk,2023-05-19T01:40:04.000Z,Fri May 19 01:40:04 +0000 2023,0,0,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,http://spacex.com/launches ,0,0,photo,https://pbs.twimg.com/media/FwdDuAIagAA-6A_.jpg,https://pbs.twimg.com/media/FwdFVJHaMAACUkb.jpg,,
1659369635597123585,"@DrKnowItAll16 We rolled it out slowly over the past few weeks. Mini viewer coming soon too, so you can watch video while doing other things.",Elon Musk,elonmusk,2023-05-19T01:25:25.000Z,Fri May 19 01:25:25 +0000 2023,3004,210,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659369049204113408,I recommend subscribing to @shellenberger,Elon Musk,elonmusk,2023-05-19T01:23:05.000Z,Fri May 19 01:23:05 +0000 2023,18866,1873,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659368373006872577,"RT @Starlink : Starlink on Siargao Island in the Philippines ???? 

??: @buddhasiargao https://t.co/yWe9mGtUV7",Elon Musk,elonmusk,2023-05-19T01:20:24.000Z,Fri May 19 01:20:24 +0000 2023,0,0,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,,0,1,photo,https://pbs.twimg.com/media/FwbyTXoaYAEMhwS.jpg,,,
1659367834919612417,???? https://t.co/651ELItFSY,Elon Musk,elonmusk,2023-05-19T01:18:16.000Z,Fri May 19 01:18:16 +0000 2023,72064,14337,art,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://twitter.com/shellenberger/status/1659365162430902272 ,0,0,,,,,
1659367524369088513,"@shellenberger @galexybrane “FBI says it won’t release Jan 6 surveillance video because it would show too many undercover government agents and informants”

Uhh … this is insane!! 

How many were there? I’m mean … just approximately.",Elon Musk,elonmusk,2023-05-19T01:17:02.000Z,Fri May 19 01:17:02 +0000 2023,89370,24793,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,2,,,,,
1659341672449204229,@chazman @Tesla The Tesla AI/software team is truly exceptional &amp; I never give false praise,Elon Musk,elonmusk,2023-05-18T23:34:18.000Z,Thu May 18 23:34:18 +0000 2023,4189,288,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,2,,,,,
1659341187000463362,@ylecun ??,Elon Musk,elonmusk,2023-05-18T23:32:22.000Z,Thu May 18 23:32:22 +0000 2023,2000,89,qme,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659341030938882050,@goth600 ??,Elon Musk,elonmusk,2023-05-18T23:31:45.000Z,Thu May 18 23:31:45 +0000 2023,1133,58,qme,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659340939477876737,I hope this platform increasingly brings you joy &amp; elucidation,Elon Musk,elonmusk,2023-05-18T23:31:23.000Z,Thu May 18 23:31:23 +0000 2023,227165,17316,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,0,0,,,,,
1659340295966785536,@LibertyCappy ????,Elon Musk,elonmusk,2023-05-18T23:28:50.000Z,Thu May 18 23:28:50 +0000 2023,24637,579,qme,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659340198340067328,"@EvaFoxU And I will review the audit personally. 

If you drive a Tesla, you should be able to believe in it to your core.",Elon Musk,elonmusk,2023-05-18T23:28:26.000Z,Thu May 18 23:28:26 +0000 2023,9603,607,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659339203220578304,@Jason ??,Elon Musk,elonmusk,2023-05-18T23:24:29.000Z,Thu May 18 23:24:29 +0000 2023,2152,105,qme,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659338862353608705,@teslaownersSV Absolutely,Elon Musk,elonmusk,2023-05-18T23:23:08.000Z,Thu May 18 23:23:08 +0000 2023,1935,111,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659336015201333249,@micsolana ?? mom ftw,Elon Musk,elonmusk,2023-05-18T23:11:49.000Z,Thu May 18 23:11:49 +0000 2023,1750,102,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659335233181822977,"RT @SpaceX : Falcon 9 and Dragon vertical at 39A; targeting Sunday, May 21 at 5:37 p.m. ET for launch of Ax-2 › https://t.co/gkJqIgAr6D https://t.co/YVkpK029Xh",Elon Musk,elonmusk,2023-05-18T23:08:43.000Z,Thu May 18 23:08:43 +0000 2023,0,0,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,http://spacex.com/launches/mission/?missionId=ax-2 ,0,0,photo,https://pbs.twimg.com/media/FwcBrq1acAAxUiA.jpg,https://pbs.twimg.com/media/FwcBucDakAAJ6lg.jpg,,
1659335036880015361,@cb_doge Definitely,Elon Musk,elonmusk,2023-05-18T23:07:56.000Z,Thu May 18 23:07:56 +0000 2023,5314,247,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659332812980338688,@ehikian Voice &amp; video chat coming soon,Elon Musk,elonmusk,2023-05-18T22:59:06.000Z,Thu May 18 22:59:06 +0000 2023,12404,1442,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659315068037738498,"@Scobleizer @alirocketeer Cool!

Improved video features should land almost every week.",Elon Musk,elonmusk,2023-05-18T21:48:35.000Z,Thu May 18 21:48:35 +0000 2023,1724,104,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,2,,,,,
1659314565543256066,@EvaFoxU High time this happened,Elon Musk,elonmusk,2023-05-18T21:46:35.000Z,Thu May 18 21:46:35 +0000 2023,2648,165,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659310997872558082,"@krassenstein It should not be socially acceptable to call someone an [anything] supremacist, unless there is unequivocal evidence for such a claim",Elon Musk,elonmusk,2023-05-18T21:32:25.000Z,Thu May 18 21:32:25 +0000 2023,63928,6164,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659309549440888832,@imjdsharp @krassenstein Exactly,Elon Musk,elonmusk,2023-05-18T21:26:39.000Z,Thu May 18 21:26:39 +0000 2023,3026,176,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,2,,,,,
1659309205923274754,"RT @Starlink : Over one-third of secondary schools and two-thirds of primary schools around the world are not connected to the internet.

On the isolated island of Pangan-an in the Philippines, Starlink was set up to support 700+ elementary and high school students › https://t.co/t25sHtpNiF… https://t.co/yx0mLFdpsQ",Elon Musk,elonmusk,2023-05-18T21:25:17.000Z,Thu May 18 21:25:17 +0000 2023,0,0,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,http://sunstar.com.ph/article/1961567/cebu/local-news/satellite-connects-isolated-cebu-island-to-the-internet https://twitter.com/i/web/status/1659284010873540610 ,0,0,,,,,
1659307142182993920,"@WholeMarsBlog There are some jobs that can be done effectively at home, but it is super out of touch to suggest that most people should do so, given that it is impossible.

That’s why I likened it to “Let them eat cake”.",Elon Musk,elonmusk,2023-05-18T21:17:05.000Z,Thu May 18 21:17:05 +0000 2023,10515,686,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659304036313493507,"@krassenstein @SquawkCNBC @JGreenblattADL I mostly agree with that statement, but talk is cheap – results are what matter. 

Downtown SF &amp; LA, for example, are *not* how we want civilization to end up. They are like a low energy version of Mad Max / Last of Us.",Elon Musk,elonmusk,2023-05-18T21:04:45.000Z,Thu May 18 21:04:45 +0000 2023,13574,863,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,3,,,,,
1659302736343584769,@SquawkCNBC @JGreenblattADL *Jonathan,Elon Musk,elonmusk,2023-05-18T20:59:35.000Z,Thu May 18 20:59:35 +0000 2023,3300,91,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,2,,,,,
1659299589214674944,@WholeMarsBlog There’s probably some really embarrassing stuff in the book ??,Elon Musk,elonmusk,2023-05-18T20:47:05.000Z,Thu May 18 20:47:05 +0000 2023,3470,200,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659299067053178882,@mysteriouskat True (sigh),Elon Musk,elonmusk,2023-05-18T20:45:00.000Z,Thu May 18 20:45:00 +0000 2023,1319,87,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659298175822319616,@aaronsibarium This is dumb,Elon Musk,elonmusk,2023-05-18T20:41:28.000Z,Thu May 18 20:41:28 +0000 2023,10632,549,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659279198488260619,"@SquawkCNBC @JGreenblattADL In fairness, I must concede that Joel has a good point and I will endeavor to be more thoughtful in the future.

Comic book analogies are obviously imperfect, to say the least. Just because George Soros can bend metal using his mind doesn’t mean he’s Magneto!!

Anyway, my actual… https://t.co/liF5dF1uZH",Elon Musk,elonmusk,2023-05-18T19:26:03.000Z,Thu May 18 19:26:03 +0000 2023,67588,6163,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,https://twitter.com/i/web/status/1659279198488260619 ,0,2,,,,,
1659258808915435528,"@Austen What!? This is messed up. I’m no vegetarian, but I do want animals to have a happy life.",Elon Musk,elonmusk,2023-05-18T18:05:02.000Z,Thu May 18 18:05:02 +0000 2023,6194,334,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659258157993009169,@ehikian ??,Elon Musk,elonmusk,2023-05-18T18:02:27.000Z,Thu May 18 18:02:27 +0000 2023,1372,82,qme,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659256261068595201,Walter is incredibly thorough in his research. Highly recommend his other books! https://t.co/QBddy6xWs7,Elon Musk,elonmusk,2023-05-18T17:54:54.000Z,Thu May 18 17:54:54 +0000 2023,30163,3206,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://twitter.com/WalterIsaacson/status/1659246428164587545 ,0,0,,,,,
1659255574440169473,Happens a lot https://t.co/2IjXLXJ4P3,Elon Musk,elonmusk,2023-05-18T17:52:11.000Z,Thu May 18 17:52:11 +0000 2023,373408,30818,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FwbcJtpXgAIllNL.jpg,,,
1659255118196355073,Was the Internet Archive manipulated for nepotistic reasons? https://t.co/YS6j979nUu,Elon Musk,elonmusk,2023-05-18T17:50:22.000Z,Thu May 18 17:50:22 +0000 2023,11994,2056,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://twitter.com/thackerpd/status/1659162342641352704 ,0,0,,,,,
1659254437293039624,@thackerpd Her uncle owns the Wayback machine &amp; you’re saying he deleted information for nepotism? That’s a big deal.,Elon Musk,elonmusk,2023-05-18T17:47:39.000Z,Thu May 18 17:47:39 +0000 2023,4252,632,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659253901432954898,@thackerpd @SteveDeaceShow @BretWeinstein This is the most embarrassing thing to come out of The Twitter Files!,Elon Musk,elonmusk,2023-05-18T17:45:32.000Z,Thu May 18 17:45:32 +0000 2023,5047,562,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,3,,,,,
1659253518660689922,@tim_zaman @O42nl This platform is a great place to recruit!,Elon Musk,elonmusk,2023-05-18T17:44:00.000Z,Thu May 18 17:44:00 +0000 2023,2015,140,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,2,,,,,
1659239641533362176,@WallStreetSilv Dutch farmers are incredibly skilled – some of the highest productivity &amp; most efficient farming on Earth!,Elon Musk,elonmusk,2023-05-18T16:48:52.000Z,Thu May 18 16:48:52 +0000 2023,27841,3848,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Reply,,0,1,,,,,
1659238056132501506,Twitter Blue Verified subscribers can now upload 2 hour videos (8GB)!,Elon Musk,elonmusk,2023-05-18T16:42:34.000Z,Thu May 18 16:42:34 +0000 2023,338702,38186,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,0,0,,,,,
